london,Nicholas P.,1054-1346,6,10,
london,Dawn B.,348,10,5,
london,Raymond W.,373,10,.00xx,
london,Muhsin M.,712-958,10,8,
london,Nigel H.,404,4,4,
london,Barry H.,1487,4,9,
london,William J.,280,10,2,
london,Ginette A.,1120,6,9,
london,Tim B.,342,6,5,
london,Dawn B.,1182,6,11,
london,Patricia V.,622,6,6,
london,Paul M.,1082,6,10.5,
london,Cory A.,224,10,3,
london,Alex G.,473,6,4,
london,Rachel M.,697,6,7,
london,Cory A.,924-1039,5,8,
london,Muhsin M.,286,10,2.5,
london,Rachel M.,1717,10,11,
london,Pepe M.,989,3,10,
london,Vivien S.,745-835,4,4,
london,Dawn B.,367,6,4,
london,Dewi E.,225-266,4,4,
london,Paul M.,187,10,3,
london,Isabelle S.,292,4,3,
london,Patricia V.,404,6,4,
london,Graham G.,1120,6,9,
london,Pepe M.,299-373,4,3,
london,Guy F.,187,10,3,
london,Pepe M.,504,10,6,
london,Lee C.,740,6,8,
london,Frank O.,759,6,7,
london,Dewi E.,1362,7,10,
london,Barry H.,1244,8,11,
london,Barry H.,1182,6,9,
london,David G.,1555,4,24,
london,Lee C.,970,5,9,
london,Andrei B.,560,8,4.5,
london,Michael G.,243,4,3,
london,Vivien S.,1182,6,9,
london,Robert W.,386,6,2.5,
london,Graham G.,498,6,4,
london,Graham G.,1020,6,8,
london,Barry H.,211,7,3,
london,Glyn J.,914,4,8,
london,Dewi E.,187,10,3,
london,William J.,1120,6,9,
london,Raymond W.,865,6,8,
london,Gary P.,784,6,7,
london,Paul V.,1487,6,8,
london,Glyn J.,1070,5,10,
london,David G.,1368,6,10,
london,Andrei B.,442,4,4,
london,David G.,989,3,10,
london,Barry H.,933,5,8,
london,David G.,1088,7,9,
london,Barry H.,970,5,9,
london,Paul W.,995,8,10.5,
london,Dawn B.,1530,6,10,
london,Michael G.,728,4,12,
london,Lee C.,821,5,8,
london,Tim B.,137,10,2,
london,Simon C.,597,6,5,
london,Nicholas P.,392-840,10,2.5,
london,Marcus H.,591,8,4,
london,Nigel H.,1244,8,10,
london,Vivien S.,311,10,3,
london,Rachel M.,336,6,3,
london,David G.,351-414,4,4,
london,William J.,1120,6,9,
